Datetime,Tweet
2019-06-02 19:21:10+00:00,Still no. Concrete response from uber and i am really suprised that @uber do not care about their customers. Really bad practise done by uber. I need @BankofAmerica need to clarify my queries. @Uber_Support @UBERTRUTH2 . Till now worst worst worst worst uber
2019-06-02 18:53:14+00:00,Sooooo. How do i know when my food is coming? @UberEats @Uber_Support 
2019-06-02 16:47:06+00:00,"My recent interaction with @Uber_Support: ""Hey folks, I can't order food from your website, here's a screenshot"" ""Thanks for letting us know! Reinstall the mobile app"" ""Um, I'm not using the app, as you can see in the screenshot"" ""Glad we could help!"" "
2019-06-02 14:59:34+00:00,Hey @Uber @Uber_Support I want to reach out about one of your drivers who just got out of the car at @Starbucks and yelled profanities at a girl in the drive thru line until she cried. It was really unprofessional &amp; with a temper like that she shouldn’t be driving others.
2019-06-02 14:47:40+00:00,You should have a zero tolerance policy. That driver should be banned.
2019-06-02 09:13:58+00:00,Second pic inside @uber application showing the pick-up from the the real address but in map it's from Airport too !!!! @Uber_Support changed the Address to the right pickup address in the app 
2019-06-02 08:25:43+00:00,Might be a bit hard when that phone is in the back of an uber 
2019-06-02 06:49:16+00:00,Left my phone last night in an @Uber - we tracked it from Embankment until The Ritz. Called it loads and no response. Then it switched off and messaged the @Uber_Support team who tell us they can 'look into it' but can't call the driver?! Please can someone help
2019-06-02 03:24:36+00:00,"@Uber_NYC @Uber_Support your app doesn’t take the correct geolocation For Roosevelt Island NYC resulting in drivers to get confused, passengers to wait longer, cancel &amp; pay cancellation fee and get frustrated. Please fix it ASAP. Has happened to me a few times now."
2019-06-01 23:36:35+00:00,"Don't say ""Here to clarify"" if you dodge the question. It just makes you look even worse. If you don't want to answer the question just don't respond or just do it without the ""Here to clarify"""
2019-06-01 23:13:12+00:00,Uber dodging the question like
2019-06-01 23:02:51+00:00,It seems that the underlying question was avoided. What happens to the tips before the delivery is made?
2019-06-01 17:25:55+00:00,Dear @Uber_Support @Uber still waiting for you reply. Pathetic customer service. #BoycottUber
2019-06-01 15:51:44+00:00,@Uber_India @Uber_Support Not sure have you made contacting driver so difficult. Just forgot something in the car and can’t contact Uber or the driver. Why??
2019-06-01 14:55:25+00:00,"Such a terrible experience with @Uber_Support Hey people, Just a ride hack! 1. Set UPI as gateway. 2. Don't pay for the ride even the trip was completed. 3. Delete @Uber account That Simple Dear @Uber We have more SIM Cards FYI! Kindly improve your support!"
2019-06-01 11:13:32+00:00,Dear @Uber_Turkiye @Uber @Uber_Support This Man talking about uber drivers who are talking bad about our President @tcbestepe @RTErdogan this is not right. Most of the drivers that his talking about are Fetullah gulen’s soldiers. PLEASE TAKE ACTION
2019-06-01 09:51:44+00:00,". @Uber_India Uber seems to have come up with a new fleecing scheme where it cheats consumers of waiting time fee even when the driver hasn’t arrived for pick up. Considering a million rides a day, this is serious daylight robbery! @UberINSupport @Uber_Support @jagograhakjago"
2019-06-01 07:56:17+00:00,Just now saw this pvt tourist taxi mh04hN4305 at 1pm this car not having front no. Plate stopped by traffic cop at opp mahim church signal but when signal turned green he ran away @MumbaiPolice @ola_supports @Uber_Support @MeruCabs @traffic_mumbai @RidlrMUM
2019-06-01 05:12:59+00:00,Yes to the extent of bringing the client to their destination. Whether they're responsible for taking her for themselves or not is still unknown.
2019-06-01 05:06:25+00:00,I'm not saying the uber driver kidnapped her. I'm checking to see if theres a lead to the destination she headed too....
2019-06-01 03:28:16+00:00,@Uber @Uber_Support HELP!! MISSING PERSON! This individual was last seen being picked up at an Uber. If further details are provided could you track the driver responsible??
2019-05-31 16:53:52+00:00,I think something’s wrong with my Uber driver @Uber_Support 
2019-05-31 16:29:57+00:00,"I’m travelling in an Uber to Terminal 2, Mumbai as I type this. My driver is drunk and IN FACT HE IS DRINKING!!Right in front of me. Alcohol mixed in a bottle of soft drink; please see pics. @Uber @Uber_Support @Uber_India"
2019-05-31 11:42:35+00:00,Calling for SWITCH OFF!!!!! @Uber @UberFacts @Uber_Support @FredMatiangi @SakajaJohnson @MikeSonko @Xtiandela @bonifacemwangi @RobertAlai @Boltapp_ke @ItsMutai @Uber_kenya #SufferingUberTaxifyDrivers
2019-05-31 11:21:35+00:00,Just read in between the lines!!! @Uber @UberFacts @Uber_Support @FredMatiangi @SakajaJohnson @MikeSonko @Xtiandela @HapaKenya @RobertAlai @Boltapp_ke @ItsMutai @Uber_kenya #SufferingUberTaxifyDrivers
2019-05-31 10:24:03+00:00,KENYANS who own and drive @uber_kenya @Uber @Uber_Support Are suffering. I just read tweets on #SufferingUberTaxifyDrivers and couldn't help to sympathize with a group that has been neglected and terrorized by cartels. Everyone is suffering. Cartels everywhere.
2019-05-31 09:45:37+00:00,Kenyan Investors in the online taxi business being ripped off by the international companies whilst the government is watching @Uber @Uber_Support @uber_kenya #SufferingUberTaxifyDrivers @SakajaJohnson @MikeSonko @xtiandela @Boltapp_ke @ntsa_kenya via @Steve19310304
2019-05-31 09:36:06+00:00,Kenyans working hard day and night for meagre pay so that riders get a cheap ride home or to the office!! Revise trip fares and look at driver welfare. They need to earn @uber_support @uber_kenya @uber @Boltapp_ke #SufferingUberTaxifyDrivers #Uber #uberkenya #uber
2019-05-31 09:30:07+00:00,KADERE eeh! KADERE ahh! steam steam panda....steam steam panda panda we refuse to be used like this. Never give up until our needs are met #SufferingUberTaxifyDrivers @lordmutai @Uber @Uber_Support @uber_kenya @SakajaJohnson @MikeSonko @xtiandela @RobertAlai @Boltapp_ke
2019-05-31 08:02:01+00:00,#SufferingUberTaxifyDrivers #SufferingUberTaxifyDrivers Reduce your commissions and revise your fares .. drivers and partners are servicing loans and sustaining their families from the meagre earning they get after crisscrossing Nairobi streets @uber_kenya @Uber_Support
2019-05-31 07:57:52+00:00,"Your government should also work toward protecting the small business, uber and bolt are really frustrating over 20,000 drivers within nairobi #saveryisreal #Fuel is up but the fare price keeps going down @Uber @Uber_Support @uber_kenya #SufferingUberTaxifyDrivers"
2019-05-31 07:50:10+00:00,Say no to oppression. It's only in Kenya where riding in a taxi is cheaper than using a bodaboda. Families are suffering .drivers are tirelessly working for nothing... @uber_kenya @Uber_Support @Boltapp_ke @CyprianNyakund_ @RobertAlai @ItsMainaKageni #sufferingubertaxifydrivers
2019-05-31 00:44:17+00:00,I’m legit about to sue @Uber_Support. Count your days! Has to be a law against what you all are doing. And the customer service number is absolutely no help AT ALL!
2019-05-30 23:28:25+00:00,".@Uber has many pages related to rules, accessibility, non-discrimination, service animals, etc. I collected the 22 I know about into a page of outlines for my own convenience, then decided to share it. Uber Policy Page Outlines: https://www.dlee.org/uber/ @Uber_Support #A11y"
2019-05-30 18:48:19+00:00,Ban this guy from your platform. Get in touch with @anajairaaaa please.
2019-05-30 18:46:28+00:00,"Thank you for bringing this to our attention. We've forwarded this to our team, and they'll reach out to you should we need additional information."
2019-05-30 18:27:21+00:00,"The most devastating experience I had today.was tryin 2 book an uber frm 10.35pm frm IndiraNagar 2 my house which is just 5Kms away,9cabs cancelled & I was stranded on the 100ft rd fr over 50mins.Disgusting service n atrocious driver behaviour @Uber @Uber_Support "
2019-05-30 18:25:11+00:00,Get @Uber_Support involved to get him fired.
2019-05-30 17:05:08+00:00,I ordered my McDonalds from @UberEats OVER an hour ago and a driver hasn’t even picked it up. Do I get my money back @Uber_Support ???
2019-05-30 15:23:16+00:00,"I need a human being from @Uber @Uber_Support @Uber_Cr @Uber_PY who can HELP me w/ the situation of the 2 accidents I was in on two different rides in one hour in Costa Rica where I was injured &amp; need communication. My number is in all messages on social media, email &amp; the app."
2019-05-30 14:56:10+00:00,you're at fault. you know the pitfalls yet you still choose to use this service which rips drivers and passengers off!
2019-05-30 14:39:03+00:00,I have NO response on what you intend to do about 3 errant drivers deputed by ÜBER .They left me stranded at Terminal 2 at 10 pm . 8 phone calls weren’t accepted by drivers. Is this OK with ÜBER? Is this your best response ? @Uber_Support 
2019-05-30 03:05:59+00:00,Hi just here to remind everyone once again @Uber_Support sucks and has the worst customer service out there rn!!
2019-05-29 22:31:41+00:00,. @Uber_Support my driver tried to get out of the car mid drive 
2019-05-29 21:57:53+00:00,"This whole thread made my heart rage-skip. I'm so sorry this happened to you, and I especially hate that lateral migrant-Aboriginal racism – though I've seen it and been disappointed enough by it for it not to surprise me now. Hope you're where you needed to be, safe now. x"
2019-05-29 20:12:22+00:00,take a taxi!!!
2019-05-29 18:33:22+00:00,"I'm the only dick head at LGA waiting 20 mins for a uber but because I have a ""high"" volume of credit refunds I lose out on because your driver sucks ass. @Uber_Support"
2019-05-29 18:24:54+00:00,"I love that @Uber_Support was like, ""We take your issue seriously"" and then stopped replying and never fixed the problem."
2019-05-29 18:15:52+00:00,Well said @MOTPA_NG and we remember the banners used were also made by your team. @Deimpact we have an indigenous App now called Intercab @IntercabN that has been doing fantastically well in terms of Welfarism and we believe her platform is the kind Drivers should roll with .
2019-05-29 17:50:38+00:00,There is always an option Comrade. We have all seen the demonstration of an indigenous App hence we could all move to their platform. I remember how we made @Boltapp_ng &amp; how their leadership begged us at Road Chef following our protest against @UberNigeria @Uber in 2016/2017.
